TF Hub	Modulator	Target	Score	P-Value
1973_s_at	33113_at	1847_s_at	-0.165371	0.00591925
1973_s_at	33113_at	1785_at	-0.216612	0.0027911
1973_s_at	33113_at	1529_at	-0.238514	0.000296133
1973_s_at	33113_at	1530_g_at	-0.230757	0.00118845
1973_s_at	33113_at	371_at	-0.172578	0.0456408
1973_s_at	33306_at	36885_at	0.145257	0.033798
1973_s_at	33306_at	1529_at	0.194624	0.0115364
1973_s_at	33306_at	1530_g_at	0.204066	0.00795852
1973_s_at	33306_at	548_s_at	0.185624	0.0123976
1973_s_at	33306_at	371_at	0.176515	0.0364133
1973_s_at	33339_g_at	38095_i_at	-0.17593	0.0272654
1973_s_at	33348_at	34422_r_at	0.145528	0.0451946
1973_s_at	33348_at	36276_at	0.169335	0.0408765
1973_s_at	33348_at	39677_at	0.248095	0.00102673
1973_s_at	33348_at	40690_at	0.243343	0.00214213
1973_s_at	33348_at	33252_at	0.217774	0.0131303
1973_s_at	33348_at	33779_at	0.152772	0.0265557
1973_s_at	33348_at	35227_at	0.201652	0.0304607
1973_s_at	33348_at	36088_at	0.258577	0.00249208
1973_s_at	33348_at	36839_at	0.224678	0.0125055
1973_s_at	33348_at	36863_at	0.168767	0.0394376
1973_s_at	33348_at	37282_at	0.228824	0.0057219
1973_s_at	33348_at	38720_at	0.226224	0.0190077
1973_s_at	33348_at	39056_at	0.320968	2.64894e-005
1973_s_at	33348_at	39073_at	0.253211	0.00466452
1973_s_at	33348_at	39360_at	0.163153	0.0211521
1973_s_at	33348_at	39748_at	0.305189	2.45609e-005
1973_s_at	33348_at	39784_at	0.160347	0.0130866
1973_s_at	33348_at	40129_at	0.194504	0.04548
1973_s_at	33348_at	40771_at	0.247321	0.0030822
1973_s_at	33348_at	41723_s_at	0.255462	0.00307163
1973_s_at	33348_at	32254_at	0.226482	0.00994484
1973_s_at	33348_at	32261_at	0.172308	0.0341251
1973_s_at	33348_at	33437_at	0.169658	0.0102242
1973_s_at	33348_at	34341_at	0.25429	0.00434451
1973_s_at	33348_at	35316_at	0.159031	0.0279454
1973_s_at	33348_at	35322_at	0.211833	0.0182535
1973_s_at	33348_at	37046_at	0.181851	0.0327632
1973_s_at	33348_at	37666_at	0.218838	0.028898
1973_s_at	33348_at	37698_at	0.273663	0.00114013
1973_s_at	33348_at	38095_i_at	0.202969	0.00442366
1973_s_at	33348_at	38096_f_at	0.254647	0.00095656
1973_s_at	33348_at	38395_at	0.190651	0.0154101
1973_s_at	33348_at	38780_at	0.215982	0.0145142
1973_s_at	33348_at	38834_at	0.196686	0.00689737
1973_s_at	33348_at	41250_at	0.238365	0.0119408
1973_s_at	33348_at	41485_at	0.237615	0.0124987
1973_s_at	33348_at	32518_at	0.216102	0.0335992
1973_s_at	33348_at	33135_at	0.252135	0.00168312
1973_s_at	33348_at	2035_s_at	0.26142	0.0026919
1973_s_at	33348_at	2012_s_at	0.265416	0.000251955
1973_s_at	33348_at	1985_s_at	0.243862	0.00850032
1973_s_at	33348_at	1884_s_at	0.185578	0.0220655
1973_s_at	33348_at	1854_at	0.17496	0.0449561
1973_s_at	33348_at	1721_g_at	0.224421	0.00761654
1973_s_at	33348_at	1644_at	0.198422	0.0372405
1973_s_at	33348_at	1584_at	0.187828	0.0126235
1973_s_at	33348_at	1536_at	0.220256	0.0267006
1973_s_at	33348_at	1521_at	0.233441	0.0160567
1973_s_at	33348_at	1468_at	0.24726	0.00685638
1973_s_at	33348_at	1250_at	0.201364	0.00953319
1973_s_at	33348_at	1093_at	0.245122	0.00261113
1973_s_at	33348_at	860_at	0.169659	0.0400866
1973_s_at	33348_at	861_g_at	0.174755	0.00821588
1973_s_at	33348_at	831_at	0.252904	0.00475953
1973_s_at	33348_at	673_at	0.258724	0.00323214
1973_s_at	33348_at	674_g_at	0.242854	0.00695618
1973_s_at	33348_at	241_g_at	0.244082	0.00838418
1973_s_at	33348_at	39812_at	0.234491	0.0150844
1973_s_at	33348_at	35615_at	0.263132	0.00239399
1973_s_at	33348_at	38811_at	0.302385	0.000126332
1973_s_at	33373_at	34066_at	0.206192	0.00476936
1973_s_at	33373_at	34885_at	0.211756	0.000244943
1973_s_at	33387_at	36303_f_at	-0.166459	0.00534695
1973_s_at	33387_at	32048_at	-0.192113	0.00703902
1973_s_at	33387_at	33720_at	-0.275252	0.000775154
1973_s_at	33387_at	33779_at	-0.171133	0.00609563
1973_s_at	33387_at	36874_at	-0.170631	0.0377988
1973_s_at	33387_at	36876_at	-0.17322	0.0322646
1973_s_at	33387_at	37649_at	-0.219836	0.0150708
1973_s_at	33387_at	38640_at	-0.22866	0.0212433
1973_s_at	33387_at	32848_at	-0.169469	0.0292032
1973_s_at	33387_at	33346_r_at	-0.208284	0.0299558
1973_s_at	33387_at	35317_at	-0.219745	0.0274752
1973_s_at	33387_at	36573_at	-0.191147	0.0148681
1973_s_at	33387_at	36992_at	-0.22251	0.0235161
1973_s_at	33387_at	37318_at	-0.241828	0.00965053
1973_s_at	33387_at	37666_at	-0.209158	0.0487086
1973_s_at	33387_at	37752_at	-0.180736	0.0284186
1973_s_at	33387_at	38429_at	-0.242366	0.00717269
1973_s_at	33387_at	40276_at	-0.169846	0.0396371
1973_s_at	33387_at	32518_at	-0.291308	0.000233237
1973_s_at	33387_at	1529_at	-0.192541	0.0134391
1973_s_at	33387_at	1521_at	-0.213657	0.0486276
1973_s_at	33387_at	877_at	-0.229746	0.0154714
1973_s_at	33387_at	843_at	-0.191192	0.0100651
1973_s_at	33387_at	133_at	-0.148751	0.0254572
1973_s_at	33440_at	36203_at	-0.217949	0.030357
1973_s_at	33474_at	32230_at	0.252625	0.00168557
1973_s_at	33474_at	2035_s_at	0.215756	0.0435126
1973_s_at	33474_at	1644_at	0.199693	0.0348731
1973_s_at	33670_at	31463_s_at	0.206192	0.00476934
1973_s_at	33670_at	32378_at	0.252224	0.00167359
1973_s_at	33670_at	34451_at	0.238325	0.00395849
1973_s_at	33670_at	36303_f_at	0.196952	0.00023013
1973_s_at	33670_at	38956_at	0.21779	0.00307352
1973_s_at	33670_at	39663_at	0.213757	0.000107202
1973_s_at	33670_at	41665_at	0.204314	0.0375252
1973_s_at	33670_at	31850_at	0.171605	0.0107018
1973_s_at	33670_at	32048_at	0.17249	0.0243613
1973_s_at	33670_at	36506_at	0.180309	0.00274495
1973_s_at	33670_at	36833_at	0.182872	0.0175019
1973_s_at	33670_at	36876_at	0.171476	0.0359055
1973_s_at	33670_at	39438_at	0.206638	0.0241838
1973_s_at	33670_at	40404_s_at	0.186699	0.0204043
1973_s_at	33670_at	40453_s_at	0.210276	0.00521108
1973_s_at	33670_at	41126_at	0.198857	0.00862549
1973_s_at	33670_at	41779_at	0.18764	0.00263132
1973_s_at	33670_at	32808_at	0.168431	0.014273
1973_s_at	33670_at	36573_at	0.230568	0.000611676
1973_s_at	33670_at	36999_at	0.256001	0.000547923
1973_s_at	33670_at	37720_at	0.233247	0.0162425
1973_s_at	33670_at	38429_at	0.279828	0.0005547
1973_s_at	33670_at	38844_at	0.194078	0.0125182
1973_s_at	33670_at	41260_at	0.153304	0.0255103
1973_s_at	33670_at	1910_s_at	0.202392	0.00461046
1973_s_at	33670_at	1784_s_at	0.17674	0.0359402
1973_s_at	33670_at	1785_at	0.193736	0.0127928
1973_s_at	33670_at	1529_at	0.207916	0.00416004
1973_s_at	33670_at	1530_g_at	0.213068	0.00429134
1973_s_at	33670_at	1225_g_at	0.212896	0.0228973
1973_s_at	33670_at	673_at	0.221449	0.031937
1973_s_at	33670_at	548_s_at	0.189083	0.0096299
1973_s_at	33670_at	371_at	0.258466	0.000120281
1973_s_at	33905_at	40325_at	0.222484	0.0127934
1973_s_at	33905_at	36874_at	0.229489	0.000592292
1973_s_at	33905_at	36613_at	0.280678	0.000682332
1973_s_at	33905_at	37698_at	0.213441	0.0491808
1973_s_at	33977_at	34066_at	-0.190221	0.0158926
1973_s_at	33977_at	36276_at	-0.19647	0.00700211
1973_s_at	33977_at	40036_at	-0.147206	0.0400631
1973_s_at	33977_at	36479_at	-0.183538	0.0122711
1973_s_at	33977_at	36923_at	-0.165254	0.0374298
1973_s_at	33977_at	288_s_at	-0.180823	0.0305539
1973_s_at	34231_at	31463_s_at	0.174455	0.0464391
1973_s_at	34231_at	33325_at	0.214562	0.00188655
1973_s_at	34231_at	39438_at	0.193177	0.0486212
1973_s_at	34231_at	39846_at	0.175572	0.00221736
1973_s_at	34231_at	548_s_at	0.185068	0.0129051
1973_s_at	34231_at	371_at	0.188569	0.0176765
1973_s_at	34356_at	40325_at	0.219516	0.0153699
1973_s_at	34356_at	40375_at	0.2161	0.0028925
1973_s_at	34356_at	33791_at	0.18205	0.0323747
1973_s_at	34356_at	36874_at	0.231065	0.000521996
1973_s_at	34356_at	41723_s_at	0.248849	0.00474364
1973_s_at	34356_at	37663_at	0.198055	0.0118559
1973_s_at	34356_at	40992_s_at	0.201406	0.0440994
1973_s_at	34356_at	39812_at	0.231452	0.0180564
1973_s_at	34394_at	31633_g_at	0.23302	0.0127338
1973_s_at	34394_at	39677_at	0.204333	0.0221418
1973_s_at	34394_at	40729_s_at	0.235893	0.00458332
1973_s_at	34394_at	36088_at	0.208962	0.0492104
1973_s_at	34394_at	36874_at	0.179007	0.0224494
1973_s_at	34394_at	37649_at	0.26497	0.000675667
1973_s_at	34394_at	39056_at	0.255718	0.00395239
1973_s_at	34394_at	39748_at	0.272903	0.000366012
1973_s_at	34394_at	33437_at	0.171923	0.00865094
1973_s_at	34394_at	36613_at	0.243276	0.0088181
1973_s_at	34394_at	37698_at	0.255354	0.00404908
1973_s_at	34394_at	38095_i_at	0.183776	0.0165
1973_s_at	34394_at	38395_at	0.22471	0.00102595
1973_s_at	34394_at	39127_f_at	0.164149	0.0194752
1973_s_at	34394_at	41510_s_at	0.211389	0.0433075
1973_s_at	34394_at	32518_at	0.235356	0.0110591
1973_s_at	34394_at	831_at	0.22368	0.0282057
1973_s_at	34394_at	843_at	0.172015	0.0347435
1973_s_at	34470_at	31502_at	-0.184014	0.0162447
1973_s_at	34470_at	39670_at	-0.253376	0.00155564
1973_s_at	34470_at	40729_s_at	-0.210873	0.0192368
1973_s_at	34470_at	32029_at	-0.163436	0.0415848
1973_s_at	34470_at	32048_at	-0.170364	0.0276837
1973_s_at	34470_at	33325_at	-0.166386	0.0487289
1973_s_at	34470_at	36874_at	-0.231263	0.00051378
1973_s_at	34470_at	36876_at	-0.176026	0.0271027
1973_s_at	34470_at	36885_at	-0.143738	0.0381302
1973_s_at	34470_at	37987_at	-0.154692	0.020442
1973_s_at	34470_at	39748_at	-0.233473	0.00632193
1973_s_at	34470_at	40521_at	-0.17539	0.0282022
1973_s_at	34470_at	41222_at	-0.185772	0.0106373
1973_s_at	34470_at	32850_at	-0.165487	0.00975965
1973_s_at	34470_at	33346_r_at	-0.219211	0.0156597
1973_s_at	34470_at	37696_at	-0.177051	0.0254118
1973_s_at	34470_at	37752_at	-0.181601	0.0269922
1973_s_at	34470_at	38429_at	-0.279807	0.000555546
1973_s_at	34470_at	38828_s_at	-0.213693	0.0218412
1973_s_at	34470_at	39127_f_at	-0.175671	0.00829338
1973_s_at	34470_at	39523_at	-0.152772	0.0451787
1973_s_at	34470_at	39846_at	-0.199753	0.000167543
1973_s_at	34470_at	40898_at	-0.206174	0.00350998
1973_s_at	34470_at	32518_at	-0.212883	0.0399916
1973_s_at	34470_at	1910_s_at	-0.168389	0.0432621
1973_s_at	34470_at	1356_at	-0.222103	0.0240646
1973_s_at	34470_at	1199_at	-0.230366	0.0192413
1973_s_at	34470_at	831_at	-0.22106	0.0326307
1973_s_at	34470_at	588_at	-0.144251	0.0366144
1973_s_at	34470_at	548_s_at	-0.177318	0.0222718
1973_s_at	34470_at	371_at	-0.189012	0.0171977
1973_s_at	34481_at	794_at	-0.220703	0.0111294
1973_s_at	34608_at	31463_s_at	0.24542	0.000154166
1973_s_at	34608_at	38075_at	0.170829	0.0344663
1973_s_at	34608_at	2000_at	0.193978	0.0412596
1973_s_at	34740_at	31463_s_at	0.188178	0.0183846
1973_s_at	34740_at	33791_at	-0.177091	0.0434196
1973_s_at	34740_at	37649_at	-0.236554	0.00515187
1973_s_at	34753_at	40329_at	0.144623	0.0481991
1973_s_at	34753_at	32720_at	-0.143935	0.045611
1973_s_at	34753_at	36999_at	-0.204508	0.0219032
1973_s_at	34753_at	39523_at	-0.170973	0.0117346
1973_s_at	34818_at	31502_at	-0.2409	0.000233387
1973_s_at	34818_at	33091_at	-0.177652	0.0340799
1973_s_at	34818_at	32271_at	-0.217876	0.000233217
1973_s_at	34818_at	32378_at	-0.19656	0.0409724
1973_s_at	34818_at	32897_at	-0.211764	0.00232616
1973_s_at	34818_at	34422_r_at	-0.154792	0.0227793
1973_s_at	34818_at	34451_at	-0.240126	0.00354851
1973_s_at	34818_at	35397_at	-0.194269	0.0118423
1973_s_at	34818_at	36303_f_at	-0.1603	0.00941294
1973_s_at	34818_at	38603_at	-0.242689	0.000474819
1973_s_at	34818_at	38948_at	-0.228223	0.00143647
1973_s_at	34818_at	39663_at	-0.251245	1.53541e-006
1973_s_at	34818_at	39670_at	-0.316153	1.95621e-005
1973_s_at	34818_at	40036_at	-0.150768	0.0308554
1973_s_at	34818_at	40713_at	-0.229673	0.000662571
1973_s_at	34818_at	31850_at	-0.174921	0.00810087
1973_s_at	34818_at	32029_at	-0.259807	4.58e-005
1973_s_at	34818_at	32048_at	-0.208853	0.00225001
1973_s_at	34818_at	33250_at	-0.174583	0.0460591
1973_s_at	34818_at	33779_at	-0.147727	0.0385774
1973_s_at	34818_at	34715_at	-0.210339	0.0282916
1973_s_at	34818_at	36517_at	-0.174688	0.0294632
1973_s_at	34818_at	37649_at	-0.254156	0.0015089
1973_s_at	34818_at	37980_at	-0.177245	0.0251027
1973_s_at	34818_at	39073_at	-0.221548	0.0317633
1973_s_at	34818_at	40137_at	-0.182793	0.0309578
1973_s_at	34818_at	40453_s_at	-0.227798	0.00148256
1973_s_at	34818_at	41779_at	-0.198502	0.000939098
1973_s_at	34818_at	32848_at	-0.185203	0.0110328
1973_s_at	34818_at	32849_at	-0.180236	0.00241436
1973_s_at	34818_at	32850_at	-0.165686	0.00960128
1973_s_at	34818_at	33346_r_at	-0.203255	0.039813
1973_s_at	34818_at	35322_at	-0.200147	0.0340605
1973_s_at	34818_at	36573_at	-0.229487	0.000673684
1973_s_at	34818_at	36608_at	-0.153299	0.0435537
1973_s_at	34818_at	36654_s_at	-0.176519	0.00335777
1973_s_at	34818_at	36999_at	-0.269448	0.000178926
1973_s_at	34818_at	37046_at	-0.177776	0.041716
1973_s_at	34818_at	37737_at	-0.17533	0.0283081
1973_s_at	34818_at	37752_at	-0.223139	0.0017613
1973_s_at	34818_at	38785_at	-0.212886	0.0036119
1973_s_at	34818_at	38844_at	-0.178372	0.0326751
1973_s_at	34818_at	39127_f_at	-0.219815	0.000194756
1973_s_at	34818_at	39523_at	-0.210395	0.000368109
1973_s_at	34818_at	39846_at	-0.197376	0.000219409
1973_s_at	34818_at	40891_f_at	-0.179748	0.0328391
1973_s_at	34818_at	2000_at	-0.203765	0.022936
1973_s_at	34818_at	1909_at	-0.247462	0.00225777
1973_s_at	34818_at	1910_s_at	-0.241333	0.000225102
1973_s_at	34818_at	1847_s_at	-0.218506	1.76737e-005
1973_s_at	34818_at	1796_s_at	-0.202431	0.000931899
1973_s_at	34818_at	1785_at	-0.206652	0.00551256
1973_s_at	34818_at	1529_at	-0.256515	5.17194e-005
1973_s_at	34818_at	1530_g_at	-0.237073	0.000734967
1973_s_at	34818_at	1521_at	-0.214411	0.0467329
1973_s_at	34818_at	588_at	-0.176568	0.00200764
1973_s_at	34818_at	591_s_at	-0.198525	0.000500662
1973_s_at	34818_at	548_s_at	-0.176084	0.0242344
1973_s_at	34818_at	371_at	-0.254916	0.000159793
1973_s_at	34818_at	288_s_at	-0.221209	0.00138765
1973_s_at	34818_at	35615_at	-0.252551	0.00487086
1973_s_at	35022_at	34451_at	-0.337041	3.86202e-006
1973_s_at	35022_at	35397_at	-0.211127	0.0032134
1973_s_at	35022_at	36295_at	-0.143201	0.0397735
1973_s_at	35022_at	38603_at	-0.202761	0.00868606
1973_s_at	35022_at	38948_at	-0.205871	0.00704513
1973_s_at	35022_at	38956_at	-0.222211	0.00223536
1973_s_at	35022_at	39670_at	-0.245249	0.00259071
1973_s_at	35022_at	39677_at	-0.224731	0.00576794
1973_s_at	35022_at	40690_at	-0.221134	0.00939448
1973_s_at	35022_at	40691_at	-0.174502	0.0269816
1973_s_at	35022_at	32029_at	-0.243832	0.000165941
1973_s_at	35022_at	32120_at	-0.268882	0.000329438
1973_s_at	35022_at	33252_at	-0.281915	0.000233851
1973_s_at	35022_at	34715_at	-0.306085	4.47977e-005
1973_s_at	35022_at	35227_at	-0.194966	0.0443547
1973_s_at	35022_at	36041_at	-0.207586	0.00459439
1973_s_at	35022_at	36839_at	-0.220086	0.0163424
1973_s_at	35022_at	36863_at	-0.274158	4.32325e-006
1973_s_at	35022_at	36885_at	-0.150952	0.0212035
1973_s_at	35022_at	37282_at	-0.217024	0.012157
1973_s_at	35022_at	37649_at	-0.291886	7.78313e-005
1973_s_at	35022_at	39056_at	-0.273123	0.00118533
1973_s_at	35022_at	39337_at	-0.233776	0.000419344
1973_s_at	35022_at	39748_at	-0.208424	0.029717
1973_s_at	35022_at	40129_at	-0.253314	0.00156179
1973_s_at	35022_at	40137_at	-0.194563	0.0148667
1973_s_at	35022_at	40453_s_at	-0.226567	0.00162425
1973_s_at	35022_at	40456_at	-0.21096	0.00412045
1973_s_at	35022_at	41183_at	-0.277575	1.02096e-005
1973_s_at	35022_at	41779_at	-0.198852	0.00090743
1973_s_at	35022_at	32229_at	-0.205176	0.0210096
1973_s_at	35022_at	32849_at	-0.208786	0.000156005
1973_s_at	35022_at	32850_at	-0.174645	0.00451318
1973_s_at	35022_at	33346_r_at	-0.205089	0.0359267
1973_s_at	35022_at	34341_at	-0.219151	0.036234
1973_s_at	35022_at	36608_at	-0.156716	0.0342306
1973_s_at	35022_at	37698_at	-0.229411	0.0203397
1973_s_at	35022_at	37720_at	-0.228809	0.0210615
1973_s_at	35022_at	37737_at	-0.166679	0.0478933
1973_s_at	35022_at	37752_at	-0.20887	0.00474833
1973_s_at	35022_at	38395_at	-0.180449	0.0313322
1973_s_at	35022_at	38828_s_at	-0.204842	0.0364291
1973_s_at	35022_at	38834_at	-0.17257	0.0335816
1973_s_at	35022_at	38844_at	-0.224115	0.00164252
1973_s_at	35022_at	39127_f_at	-0.160976	0.0243948
1973_s_at	35022_at	40195_at	-0.189315	0.0168779
1973_s_at	35022_at	40249_at	-0.159769	0.0154676
1973_s_at	35022_at	40992_s_at	-0.213612	0.0219473
1973_s_at	35022_at	41323_at	-0.169798	0.00389617
1973_s_at	35022_at	41485_at	-0.252372	0.00492812
1973_s_at	35022_at	2035_s_at	-0.324714	1.90772e-005
1973_s_at	35022_at	2012_s_at	-0.256001	0.000547952
1973_s_at	35022_at	1909_at	-0.21699	0.0137198
1973_s_at	35022_at	1884_s_at	-0.24311	0.000192232
1973_s_at	35022_at	1847_s_at	-0.168802	0.00428502
1973_s_at	35022_at	1824_s_at	-0.239348	0.00512336
1973_s_at	35022_at	1796_s_at	-0.178001	0.0069325
1973_s_at	35022_at	1785_at	-0.188196	0.0180884
1973_s_at	35022_at	1752_at	-0.232388	0.00334725
1973_s_at	35022_at	1721_g_at	-0.249113	0.00142586
1973_s_at	35022_at	1584_at	-0.234347	0.000400344
1973_s_at	35022_at	1530_g_at	-0.193308	0.0161116
1973_s_at	35022_at	1536_at	-0.238673	0.00902693
1973_s_at	35022_at	1250_at	-0.246684	0.000346073
1973_s_at	35022_at	1094_g_at	-0.200222	0.033929
1973_s_at	35022_at	966_at	-0.154566	0.0155957
1973_s_at	35022_at	947_at	-0.265481	0.000649903
1973_s_at	35022_at	860_at	-0.226028	0.000779457
1973_s_at	35022_at	861_g_at	-0.17271	0.00976035
1973_s_at	35022_at	588_at	-0.202595	0.000120801
1973_s_at	35022_at	591_s_at	-0.19408	0.000769248
1973_s_at	35022_at	548_s_at	-0.179697	0.0188885
1973_s_at	35022_at	496_s_at	-0.258574	4.19801e-005
1973_s_at	35022_at	371_at	-0.187127	0.0193183
1973_s_at	35055_at	39353_at	-0.227964	0.0171779
1973_s_at	35055_at	861_g_at	-0.156198	0.0359079
1973_s_at	35247_at	40329_at	0.144297	0.0493224
1973_s_at	35247_at	36863_at	0.18209	0.0159638
1973_s_at	35247_at	37282_at	0.207817	0.0212616
1973_s_at	35247_at	39767_at	0.197782	0.0329895
1973_s_at	35247_at	32849_at	0.154483	0.0207743
1973_s_at	35247_at	38834_at	0.210508	0.00255363
1973_s_at	35247_at	40249_at	0.177718	0.0034526
1973_s_at	35247_at	1721_g_at	0.198005	0.0374593
1973_s_at	35247_at	1584_at	0.170763	0.0374986
1973_s_at	35247_at	1529_at	0.192184	0.013793
1973_s_at	35247_at	1536_at	0.212447	0.0409366
1973_s_at	35247_at	843_at	0.181617	0.0189859
1973_s_at	35311_at	40325_at	0.225105	0.0108522
1973_s_at	35311_at	288_s_at	-0.187854	0.018811
1973_s_at	35440_g_at	34451_at	0.220643	0.0111678
1973_s_at	35440_g_at	36303_f_at	0.15995	0.00971342
1973_s_at	35440_g_at	31850_at	0.16463	0.0188338
1973_s_at	35440_g_at	32048_at	0.202152	0.00358259
1973_s_at	35440_g_at	36833_at	0.175719	0.0276282
1973_s_at	35440_g_at	36913_at	0.215793	0.00219074
1973_s_at	35440_g_at	41126_at	0.186582	0.0199363
1973_s_at	35440_g_at	36573_at	0.188316	0.018206
1973_s_at	35440_g_at	36999_at	0.212689	0.0130021
1973_s_at	35440_g_at	37737_at	0.17061	0.0378468
1973_s_at	35440_g_at	38429_at	0.237494	0.00970608
1973_s_at	35440_g_at	38844_at	0.19713	0.010301
1973_s_at	35440_g_at	41260_at	0.148821	0.035621
1973_s_at	35440_g_at	1909_at	0.200671	0.0331455
1973_s_at	35440_g_at	1910_s_at	0.187405	0.012985
1973_s_at	35440_g_at	1847_s_at	0.171547	0.0032916
1973_s_at	35440_g_at	1529_at	0.175391	0.0437243
1973_s_at	35440_g_at	1530_g_at	0.183899	0.0289539
1973_s_at	35440_g_at	548_s_at	0.175529	0.025168
1973_s_at	35440_g_at	371_at	0.191127	0.0150761
1973_s_at	35450_s_at	31502_at	0.205494	0.00368752
1973_s_at	35450_s_at	33091_at	0.173978	0.042145
1973_s_at	35450_s_at	36276_at	0.166234	0.0491671
1973_s_at	35450_s_at	36303_f_at	0.185163	0.000830816
1973_s_at	35450_s_at	39604_at	0.152116	0.0278991
1973_s_at	35450_s_at	40729_s_at	0.242791	0.00301479
1973_s_at	35450_s_at	32029_at	0.190127	0.0080203
1973_s_at	35450_s_at	33720_at	0.218485	0.0294695
1973_s_at	35450_s_at	33779_at	0.144653	0.048095
1973_s_at	35450_s_at	36088_at	0.213935	0.037794
1973_s_at	35450_s_at	36876_at	0.177365	0.0249138
1973_s_at	35450_s_at	36885_at	0.158979	0.0105946
1973_s_at	35450_s_at	37649_at	0.269185	0.00048905
1973_s_at	35450_s_at	37955_at	0.184094	0.024453
1973_s_at	35450_s_at	37980_at	0.167404	0.0458782
1973_s_at	35450_s_at	38640_at	0.228806	0.0210655
1973_s_at	35450_s_at	39056_at	0.274723	0.00105607
1973_s_at	35450_s_at	39073_at	0.243335	0.00878558
1973_s_at	35450_s_at	39748_at	0.204013	0.0381634
1973_s_at	35450_s_at	41723_s_at	0.236717	0.0101792
1973_s_at	35450_s_at	32254_at	0.204703	0.0367166
1973_s_at	35450_s_at	32261_at	0.240547	0.000240359
1973_s_at	35450_s_at	34829_at	0.248312	0.00229346
1973_s_at	35450_s_at	35256_at	0.222003	0.00696605
1973_s_at	35450_s_at	35322_at	0.192763	0.0496402
1973_s_at	35450_s_at	36992_at	0.224252	0.0212937
1973_s_at	35450_s_at	37318_at	0.276539	0.00092541
1973_s_at	35450_s_at	37666_at	0.250664	0.00421587
1973_s_at	35450_s_at	37698_at	0.254256	0.00435437
1973_s_at	35450_s_at	37720_at	0.224039	0.0276421
1973_s_at	35450_s_at	38095_i_at	0.198308	0.00615779
1973_s_at	35450_s_at	38429_at	0.282408	0.000458095
1973_s_at	35450_s_at	38828_s_at	0.199612	0.0486407
1973_s_at	35450_s_at	40992_s_at	0.235962	0.00535956
1973_s_at	35450_s_at	41485_at	0.242713	0.00913381
1973_s_at	35450_s_at	41510_s_at	0.24658	0.00549028
1973_s_at	35450_s_at	33135_at	0.205641	0.0255072
1973_s_at	35450_s_at	2012_s_at	0.209734	0.015743
1973_s_at	35450_s_at	1979_s_at	0.280905	0.000670877
1973_s_at	35450_s_at	1985_s_at	0.245603	0.00761782
1973_s_at	35450_s_at	1521_at	0.236464	0.0133996
1973_s_at	35450_s_at	1468_at	0.275224	0.00101837
1973_s_at	35450_s_at	1225_g_at	0.261189	0.000898608
1973_s_at	35450_s_at	1154_at	0.215433	0.0348484
1973_s_at	35450_s_at	877_at	0.210765	0.0447628
1973_s_at	35450_s_at	831_at	0.2763	0.000941695
1973_s_at	35450_s_at	749_at	0.215759	0.0342342
1973_s_at	35450_s_at	673_at	0.331518	1.039e-005
1973_s_at	35450_s_at	674_g_at	0.236782	0.0101392
1973_s_at	35450_s_at	548_s_at	0.172464	0.03093
1973_s_at	35450_s_at	241_g_at	0.248024	0.00652966
1973_s_at	35450_s_at	39812_at	0.223719	0.0281441
1973_s_at	35450_s_at	35323_at	0.318387	3.31241e-005
1973_s_at	35450_s_at	35615_at	0.339259	5.1114e-006
1973_s_at	35450_s_at	38811_at	0.30094	0.000141997
1973_s_at	35777_at	35397_at	-0.189049	0.0172815
1973_s_at	35777_at	37420_i_at	-0.175853	0.027397
1973_s_at	35777_at	40690_at	-0.199875	0.0337086
1973_s_at	35777_at	33252_at	-0.205055	0.0263155
1973_s_at	35777_at	39767_at	-0.208645	0.0168787
1973_s_at	35777_at	40137_at	-0.185975	0.0255067
1973_s_at	35777_at	32230_at	-0.252053	0.00175639
1973_s_at	35777_at	33396_at	-0.172525	0.045778
1973_s_at	35777_at	34325_at	-0.178631	0.0332491
1973_s_at	35777_at	37329_at	-0.288809	0.000369102
1973_s_at	35777_at	2035_s_at	-0.281163	0.000658116
1973_s_at	35777_at	1854_at	-0.219131	0.0016558
1973_s_at	35777_at	1824_s_at	-0.232182	0.00797853
