UID,Gene Symbol,Gene Ontology ID,SwissProt
YGR054W,,5843,SwissProt:P53235
YGR054W,,3743,SwissProt:P53235
YGR054W,,3743,SwissProt:P53235
YGR054W,,6413,SwissProt:P53235
YGR054W,,6413,SwissProt:P53235
YGR055W,MUP1,5887,SwissProt:P50276
YGR055W,MUP1,102,SwissProt:P50276
YGR055W,MUP1,101,SwissProt:P50276
YGR056W,RSC1,5679,SwissProt:P53236
YGR056W,RSC1,5554,SwissProt:P53236
YGR056W,RSC1,6338,SwissProt:P53236
YGR057C,LST7,30120,SwissProt:P53237
YGR057C,LST7,8565,SwissProt:P53237
YGR057C,LST7,6893,SwissProt:P53237
YGR057C,LST7,6886,SwissProt:P53237
YGR057C,LST7,15031,SwissProt:P53237
YGR057C,LST7,16192,SwissProt:P53237
YGR058W,,8372,SwissProt:P53238
YGR058W,,5554,SwissProt:P53238
YGR058W,,4,SwissProt:P53238
YGR059W,SPR3,5628,SwissProt:P41901
YGR059W,SPR3,144,SwissProt:P41901
YGR059W,SPR3,5619,SwissProt:P41901
YGR059W,SPR3,5200,SwissProt:P41901
YGR059W,SPR3,7047,SwissProt:P41901
YGR059W,SPR3,902,SwissProt:P41901
YGR059W,SPR3,753,SwissProt:P41901
YGR059W,SPR3,7152,SwissProt:P41901
YGR060W,ERG25,5789,SwissProt:P53045
YGR060W,ERG25,5886,SwissProt:P53045
YGR060W,ERG25,254,SwissProt:P53045
YGR060W,ERG25,6696,SwissProt:P53045
YGR061C,ADE6,8372,SwissProt:P38972
YGR061C,ADE6,4642,SwissProt:P38972
YGR061C,ADE6,6164,SwissProt:P38972
YGR062C,COX18,16021,SwissProt:P53239
YGR062C,COX18,5743,SwissProt:P53239
YGR062C,COX18,5554,SwissProt:P53239
YGR062C,COX18,8535,SwissProt:P53239
YGR063C,SPT4,5634,SwissProt:P32914
YGR063C,SPT4,8023,SwissProt:P32914
YGR063C,SPT4,16944,SwissProt:P32914
YGR063C,SPT4,16944,SwissProt:P32914
YGR063C,SPT4,6368,SwissProt:P32914
YGR063C,SPT4,7059,SwissProt:P32914
YGR063C,SPT4,6325,SwissProt:P32914
YGR063C,SPT4,6355,SwissProt:P32914
YGR063C,SPT4,6355,SwissProt:P32914
YGR064W,,8372,SwissProt:P53240
YGR064W,,5554,SwissProt:P53240
YGR064W,,4,SwissProt:P53240
YGR065C,VHT1,5886,SwissProt:P53241
YGR065C,VHT1,15225,SwissProt:P53241
YGR065C,VHT1,15878,SwissProt:P53241
YGR066C,,8372,SwissProt:P53242
YGR066C,,5554,SwissProt:P53242
YGR066C,,4,SwissProt:P53242
YGR067C,,8372,SwissProt:P53243
YGR067C,,5554,SwissProt:P53243
YGR067C,,4,SwissProt:P53243
YGR068C,,8372,SwissProt:P53244
YGR068C,,5554,SwissProt:P53244
YGR068C,,4,SwissProt:P53244
YGR068W-A,,8372,
YGR068W-A,,5554,
YGR068W-A,,4,
YGR069W,,8372,SwissProt:P53245
YGR069W,,5554,SwissProt:P53245
YGR069W,,4,SwissProt:P53245
YGR070W,ROM1,5622,SwissProt:P53046
YGR070W,ROM1,5089,SwissProt:P53046
YGR070W,ROM1,4871,SwissProt:P53046
YGR070W,ROM1,7015,SwissProt:P53046
YGR070W,ROM1,7117,SwissProt:P53046
YGR070W,ROM1,7047,SwissProt:P53046
YGR070W,ROM1,283,SwissProt:P53046
YGR070W,ROM1,7264,SwissProt:P53046
YGR071C,,8372,SwissProt:P53246
YGR071C,,5554,SwissProt:P53246
YGR071C,,4,SwissProt:P53246
YGR072W,UPF3,5737,SwissProt:P48412
YGR072W,UPF3,5844,SwissProt:P48412
YGR072W,UPF3,5554,SwissProt:P48412
YGR072W,UPF3,6402,SwissProt:P48412
YGR072W,UPF3,184,SwissProt:P48412
YGR073C,,8372,SwissProt:P53247
YGR073C,,5554,SwissProt:P53247
YGR073C,,4,SwissProt:P53247
YGR074W,SMD1,243,SwissProt:Q02260
YGR074W,SMD1,30532,SwissProt:Q02260
YGR074W,SMD1,3729,SwissProt:Q02260
YGR074W,SMD1,8248,SwissProt:Q02260
YGR074W,SMD1,398,SwissProt:Q02260
YGR074W,SMD1,398,SwissProt:Q02260
YGR075C,PRP38,30532,SwissProt:Q00723
YGR075C,PRP38,8248,SwissProt:Q00723
YGR075C,PRP38,398,SwissProt:Q00723
YGR076C,MRPL25,5762,SwissProt:P23369
YGR076C,MRPL25,3735,SwissProt:P23369
YGR076C,MRPL25,6412,SwissProt:P23369
YGR077C,PEX8,5782,SwissProt:P53248
YGR077C,PEX8,5778,SwissProt:P53248
YGR077C,PEX8,268,SwissProt:P53248
YGR077C,PEX8,7031,SwissProt:P53248
YGR077C,PEX8,6625,SwissProt:P53248
YGR078C,PAC10,5737,SwissProt:P48363
YGR078C,PAC10,15631,SwissProt:P48363
YGR078C,PAC10,7021,SwissProt:P48363
YGR078C,PAC10,7021,SwissProt:P48363
YGR079W,,8372,SwissProt:P53249
YGR079W,,5554,SwissProt:P53249
YGR079W,,4,SwissProt:P53249
YGR080W,TWF1,5857,SwissProt:P53250
YGR080W,TWF1,3785,SwissProt:P53250
YGR080W,TWF1,3788,SwissProt:P53250
YGR080W,TWF1,8154,SwissProt:P53250
YGR080W,TWF1,8154,SwissProt:P53250
YGR080W,TWF1,7121,SwissProt:P53250
YGR081C,,8372,SwissProt:P53251
YGR081C,,5554,SwissProt:P53251
YGR081C,,4,SwissProt:P53251
YGR082W,TOM20,5742,SwissProt:P35180
YGR082W,TOM20,8565,SwissProt:P35180
YGR082W,TOM20,8565,SwissProt:P35180
YGR082W,TOM20,6628,SwissProt:P35180
YGR083C,GCD2,5851,SwissProt:P12754
YGR083C,GCD2,5840,SwissProt:P12754
YGR083C,GCD2,3743,SwissProt:P12754
YGR083C,GCD2,6413,SwissProt:P12754
YGR084C,MRP13,5763,SwissProt:P12686
YGR084C,MRP13,3735,SwissProt:P12686
YGR084C,MRP13,6412,SwissProt:P12686
YGR085C,RPL11B,5842,EntrezGI:1323123
YGR085C,RPL11B,3735,EntrezGI:1323123
YGR085C,RPL11B,6412,EntrezGI:1323123
YGR085C,RPL11B,6412,EntrezGI:1323123
YGR085C,RPL11B,27,EntrezGI:1323123
YGR086C,PIL1,8372,SwissProt:P53252
YGR086C,PIL1,5554,SwissProt:P53252
YGR086C,PIL1,4,SwissProt:P53252
YGR087C,PDC6,8372,SwissProt:P26263
YGR087C,PDC6,4737,SwissProt:P26263
YGR087C,PDC6,6067,SwissProt:P26263
YGR088W,CTT1,5737,SwissProt:P06115
YGR088W,CTT1,4096,SwissProt:P06115
YGR088W,CTT1,6950,SwissProt:P06115
YGR089W,NNF2,5624,SwissProt:P53253
YGR089W,NNF2,5554,SwissProt:P53253
YGR089W,NNF2,4,SwissProt:P53253
YGR090W,UTP22,8372,SwissProt:P53254
YGR090W,UTP22,5554,SwissProt:P53254
YGR090W,UTP22,30490,SwissProt:P53254
YGR091W,PRP31,30532,SwissProt:P49704
YGR091W,PRP31,8248,SwissProt:P49704
YGR091W,PRP31,398,SwissProt:P49704
YGR092W,DBF2,5935,SwissProt:P22204
YGR092W,DBF2,5816,SwissProt:P22204
YGR092W,DBF2,4672,SwissProt:P22204
YGR092W,DBF2,280,SwissProt:P22204
YGR092W,DBF2,6468,SwissProt:P22204
YGR093W,,8372,SwissProt:P53255
YGR093W,,5554,SwissProt:P53255
YGR093W,,4,SwissProt:P53255
YGR094W,VAS1,5737,SwissProt:P07806
YGR094W,VAS1,5739,SwissProt:P07806
YGR094W,VAS1,4832,SwissProt:P07806
YGR094W,VAS1,6438,SwissProt:P07806
YGR095C,RRP46,177,SwissProt:P53256
YGR095C,RRP46,176,SwissProt:P53256
YGR095C,RRP46,175,SwissProt:P53256
YGR095C,RRP46,6365,SwissProt:P53256
YGR095C,RRP46,6402,SwissProt:P53256
YGR096W,TPC1,5743,SwissProt:P53257
YGR096W,TPC1,5740,SwissProt:P53257
YGR096W,TPC1,5215,SwissProt:P53257
YGR096W,TPC1,5215,SwissProt:P53257
YGR096W,TPC1,6810,SwissProt:P53257
YGR096W,TPC1,6810,SwissProt:P53257
YGR096W,TPC1,6810,SwissProt:P53257
YGR097W,ASK10,8372,SwissProt:P48361
YGR097W,ASK10,30528,SwissProt:P48361
YGR097W,ASK10,6350,SwissProt:P48361
YGR098C,ESP1,5737,SwissProt:Q03018
YGR098C,ESP1,5634,SwissProt:Q03018
YGR098C,ESP1,5819,SwissProt:Q03018
YGR098C,ESP1,4197,SwissProt:Q03018
YGR098C,ESP1,16359,SwissProt:Q03018
YGR098C,ESP1,16359,SwissProt:Q03018
YGR098C,ESP1,7096,SwissProt:Q03018
YGR098C,ESP1,7096,SwissProt:Q03018
YGR099W,TEL2,783,SwissProt:P53038
YGR099W,TEL2,42162,SwissProt:P53038
YGR099W,TEL2,7004,SwissProt:P53038
YGR100W,MDR1,5625,SwissProt:P53258
YGR100W,MDR1,5097,SwissProt:P53258
YGR100W,MDR1,5097,SwissProt:P53258
YGR100W,MDR1,4,SwissProt:P53258
YGR101W,PCP1,5739,SwissProt:P53259
YGR101W,PCP1,8233,SwissProt:P53259
YGR101W,PCP1,8233,SwissProt:P53259
YGR101W,PCP1,45041,SwissProt:P53259
YGR101W,PCP1,7005,SwissProt:P53259
YGR102C,,8372,SwissProt:P53260
YGR102C,,5554,SwissProt:P53260
YGR102C,,4,SwissProt:P53260
YGR103W,NOP7,5730,SwissProt:P53261
YGR103W,NOP7,5634,SwissProt:P53261
YGR103W,NOP7,5554,SwissProt:P53261
YGR103W,NOP7,30490,SwissProt:P53261
YGR103W,NOP7,42273,SwissProt:P53261
YGR104C,SRB5,119,SwissProt:P32585
YGR104C,SRB5,16455,SwissProt:P32585
YGR104C,SRB5,6366,SwissProt:P32585
YGR105W,VMA21,5783,SwissProt:P41806
YGR105W,VMA21,5789,SwissProt:P41806
YGR105W,VMA21,5554,SwissProt:P41806
YGR105W,VMA21,6461,SwissProt:P41806
YGR105W,VMA21,6461,SwissProt:P41806
YGR106C,,8372,SwissProt:P53262
YGR106C,,5554,SwissProt:P53262
YGR106C,,4,SwissProt:P53262
YGR107W,,8372,SwissProt:P53263
YGR107W,,5554,SwissProt:P53263
YGR107W,,4,SwissProt:P53263
YGR108W,CLB1,8372,SwissProt:P24868
YGR108W,CLB1,16538,SwissProt:P24868
YGR108W,CLB1,86,SwissProt:P24868
YGR108W,CLB1,86,SwissProt:P24868
YGR108W,CLB1,86,SwissProt:P24868
YGR108W,CLB1,8315,SwissProt:P24868
YGR108W,CLB1,8315,SwissProt:P24868
YGR108W,CLB1,71,SwissProt:P24868
YGR108W,CLB1,71,SwissProt:P24868
YGR108W,CLB1,79,SwissProt:P24868
YGR109C,CLB6,8372,SwissProt:P32943
YGR109C,CLB6,16538,SwissProt:P32943
YGR109C,CLB6,16538,SwissProt:P32943
YGR109C,CLB6,82,SwissProt:P32943
YGR109C,CLB6,6279,SwissProt:P32943
YGR109C,CLB6,6279,SwissProt:P32943
YGR109C,CLB6,79,SwissProt:P32943
YGR110W,,8372,SwissProt:P53264
YGR110W,,5554,SwissProt:P53264
YGR110W,,4,SwissProt:P53264
YGR111W,,8372,SwissProt:P53265
YGR111W,,5554,SwissProt:P53265
YGR111W,,4,SwissProt:P53265
YGR112W,SHY1,5743,SwissProt:P53266
YGR112W,SHY1,5554,SwissProt:P53266
YGR112W,SHY1,7585,SwissProt:P53266
YGR112W,SHY1,7585,SwissProt:P53266
YGR113W,DAM1,778,SwissProt:P53267
YGR113W,DAM1,5828,SwissProt:P53267
YGR113W,DAM1,5819,SwissProt:P53267
YGR113W,DAM1,5200,SwissProt:P53267
YGR113W,DAM1,71,SwissProt:P53267
YGR114C,,8372,SwissProt:P53268
YGR114C,,5554,SwissProt:P53268
YGR114C,,4,SwissProt:P53268
YGR115C,,8372,SwissProt:P53269
YGR115C,,5554,SwissProt:P53269
YGR115C,,4,SwissProt:P53269
YGR116W,SPT6,5634,SwissProt:P23615
YGR116W,SPT6,8023,SwissProt:P23615
YGR116W,SPT6,16944,SwissProt:P23615
YGR116W,SPT6,6368,SwissProt:P23615
YGR116W,SPT6,6325,SwissProt:P23615
YGR116W,SPT6,6334,SwissProt:P23615
YGR116W,SPT6,6355,SwissProt:P23615
YGR117C,,8372,SwissProt:P53270
YGR117C,,5554,SwissProt:P53270
YGR117C,,4,SwissProt:P53270
YGR118W,RPS23A,5843,SwissProt:P32827
YGR118W,RPS23A,3735,SwissProt:P32827
YGR118W,RPS23A,6412,SwissProt:P32827
YGR118W,RPS23A,6412,SwissProt:P32827
YGR118W,RPS23A,6450,SwissProt:P32827
YGR119C,NUP57,5643,SwissProt:P48837
YGR119C,NUP57,5198,SwissProt:P48837
YGR119C,NUP57,6607,SwissProt:P48837
YGR119C,NUP57,6609,SwissProt:P48837
YGR119C,NUP57,6406,SwissProt:P48837
YGR119C,NUP57,6999,SwissProt:P48837
YGR119C,NUP57,6611,SwissProt:P48837
YGR119C,NUP57,6606,SwissProt:P48837
YGR119C,NUP57,6407,SwissProt:P48837
YGR119C,NUP57,6610,SwissProt:P48837
YGR119C,NUP57,6408,SwissProt:P48837
YGR119C,NUP57,6608,SwissProt:P48837
YGR119C,NUP57,6409,SwissProt:P48837
YGR120C,COG2,17119,SwissProt:P53271
YGR120C,COG2,300,SwissProt:P53271
YGR120C,COG2,5625,SwissProt:P53271
YGR120C,COG2,5515,SwissProt:P53271
YGR120C,COG2,6888,SwissProt:P53271
YGR120C,COG2,6891,SwissProt:P53271
YGR120C,COG2,6891,SwissProt:P53271
YGR120C,COG2,301,SwissProt:P53271
YGR120C,COG2,301,SwissProt:P53271
YGR121C,MEP1,5886,SwissProt:P40260
YGR121C,MEP1,5886,SwissProt:P40260
YGR121C,MEP1,5886,SwissProt:P40260
YGR121C,MEP1,8519,SwissProt:P40260
YGR121C,MEP1,8519,SwissProt:P40260
YGR121C,MEP1,15696,SwissProt:P40260
YGR121C,MEP1,15696,SwissProt:P40260
YGR121W-A,,8372,
YGR121W-A,,5554,
YGR121W-A,,4,
YGR122C-A,,8372,
YGR122C-A,,5554,
YGR122C-A,,4,
YGR122W,,8372,SwissProt:P53272
YGR122W,,5554,SwissProt:P53272
YGR122W,,4,SwissProt:P53272
YGR123C,PPT1,5737,SwissProt:P53043
YGR123C,PPT1,5634,SwissProt:P53043
YGR123C,PPT1,4722,SwissProt:P53043
YGR123C,PPT1,4722,SwissProt:P53043
YGR123C,PPT1,6468,SwissProt:P53043
YGR123C,PPT1,6468,SwissProt:P53043
YGR124W,ASN2,8372,SwissProt:P49090
YGR124W,ASN2,4066,SwissProt:P49090
YGR124W,ASN2,4066,SwissProt:P49090
YGR124W,ASN2,6529,SwissProt:P49090
YGR125W,,8372,SwissProt:P53273
YGR125W,,5554,SwissProt:P53273
YGR125W,,4,SwissProt:P53273
YGR126W,,8372,SwissProt:P53274
YGR126W,,5554,SwissProt:P53274
YGR126W,,4,SwissProt:P53274
YGR127W,,8372,SwissProt:P53275
YGR127W,,5554,SwissProt:P53275
YGR127W,,4,SwissProt:P53275
YGR128C,UTP8,5732,SwissProt:P53276
YGR128C,UTP8,30515,SwissProt:P53276
YGR128C,UTP8,30490,SwissProt:P53276
YGR128C,UTP8,30490,SwissProt:P53276
YGR129W,SYF2,5681,SwissProt:P53277
YGR129W,SYF2,8248,SwissProt:P53277
YGR129W,SYF2,7049,SwissProt:P53277
YGR129W,SYF2,398,SwissProt:P53277
YGR130C,,5737,SwissProt:P53278
YGR130C,,5554,SwissProt:P53278
YGR130C,,4,SwissProt:P53278
YGR131W,,8372,SwissProt:P53279
YGR131W,,5554,SwissProt:P53279
YGR131W,,4,SwissProt:P53279
YGR132C,PHB1,5743,SwissProt:P40961
YGR132C,PHB1,5739,SwissProt:P40961
YGR132C,PHB1,5554,SwissProt:P40961
YGR132C,PHB1,6508,SwissProt:P40961
YGR132C,PHB1,6508,SwissProt:P40961
YGR132C,PHB1,1302,SwissProt:P40961
YGR132C,PHB1,1302,SwissProt:P40961
YGR133W,PEX4,5777,SwissProt:P29340
YGR133W,PEX4,4840,SwissProt:P29340
YGR133W,PEX4,7031,SwissProt:P29340
YGR133W,PEX4,7031,SwissProt:P29340
YGR133W,PEX4,6513,SwissProt:P29340
YGR133W,PEX4,209,SwissProt:P29340
YGR134W,CAF130,30014,SwissProt:P53280
YGR134W,CAF130,5554,SwissProt:P53280
YGR134W,CAF130,6357,SwissProt:P53280
YGR135W,PRE9,5839,SwissProt:P23638
YGR135W,PRE9,5839,SwissProt:P23638
YGR135W,PRE9,4175,SwissProt:P23638
YGR135W,PRE9,4175,SwissProt:P23638
YGR135W,PRE9,6511,SwissProt:P23638
YGR135W,PRE9,6511,SwissProt:P23638
YGR136W,LSB1,5737,SwissProt:P53281
YGR136W,LSB1,5554,SwissProt:P53281
YGR136W,LSB1,4,SwissProt:P53281
YGR137W,,8372,SwissProt:P53282
YGR137W,,5554,SwissProt:P53282
YGR137W,,4,SwissProt:P53282
YGR138C,TPO2,5886,SwissProt:P53283
YGR138C,TPO2,5774,SwissProt:P53283
YGR138C,TPO2,297,SwissProt:P53283
YGR138C,TPO2,15846,SwissProt:P53283
YGR139W,,8372,SwissProt:P53284
YGR139W,,5554,SwissProt:P53284
YGR139W,,4,SwissProt:P53284
YGR140W,CBF2,778,SwissProt:P32504
YGR140W,CBF2,778,SwissProt:P32504
YGR140W,CBF2,8301,SwissProt:P32504
YGR140W,CBF2,19237,SwissProt:P32504
YGR140W,CBF2,7059,SwissProt:P32504
YGR141W,VPS62,8372,SwissProt:P53285
YGR141W,VPS62,5554,SwissProt:P53285
YGR141W,VPS62,6623,SwissProt:P53285
YGR142W,BTN2,5829,SwissProt:P53286
YGR142W,BTN2,5554,SwissProt:P53286
YGR142W,BTN2,6886,SwissProt:P53286
YGR142W,BTN2,6886,SwissProt:P53286
YGR142W,BTN2,6885,SwissProt:P53286
YGR142W,BTN2,6885,SwissProt:P53286
YGR143W,SKN1,16021,SwissProt:P33336
YGR143W,SKN1,15926,SwissProt:P33336
YGR143W,SKN1,15926,SwissProt:P33336
YGR143W,SKN1,6078,SwissProt:P33336
YGR143W,SKN1,6078,SwissProt:P33336
YGR143W,SKN1,7047,SwissProt:P33336
YGR144W,THI4,5739,SwissProt:P32318
YGR144W,THI4,5554,SwissProt:P32318
YGR144W,THI4,6281,SwissProt:P32318
YGR144W,THI4,9228,SwissProt:P32318
YGR145W,ENP2,8372,SwissProt:P48234
YGR145W,ENP2,5554,SwissProt:P48234
YGR145W,ENP2,4,SwissProt:P48234
YGR146C,,8372,SwissProt:P48235
YGR146C,,5554,SwissProt:P48235
YGR146C,,4,SwissProt:P48235
YGR146C-A,,8372,
YGR146C-A,,5554,
YGR146C-A,,4,
YGR147C,NAT2,5737,SwissProt:P37293
YGR147C,NAT2,4596,SwissProt:P37293
YGR147C,NAT2,4596,SwissProt:P37293
YGR147C,NAT2,17196,SwissProt:P37293
YGR148C,RPL24B,5842,SwissProt:P24000
YGR148C,RPL24B,3723,SwissProt:P24000
YGR148C,RPL24B,3735,SwissProt:P24000
YGR148C,RPL24B,6412,SwissProt:P24000
YGR148C,RPL24B,6412,SwissProt:P24000
YGR149W,,16021,SwissProt:P48236
YGR149W,,5554,SwissProt:P48236
YGR149W,,4,SwissProt:P48236
YGR150C,,8372,SwissProt:P48237
YGR150C,,5554,SwissProt:P48237
YGR150C,,4,SwissProt:P48237
YGR151C,,8372,SwissProt:P53287
YGR151C,,5554,SwissProt:P53287
YGR151C,,4,SwissProt:P53287
YGR152C,RSR1,5933,SwissProt:P13856
YGR152C,RSR1,5933,SwissProt:P13856
YGR152C,RSR1,5886,SwissProt:P13856
YGR152C,RSR1,3930,SwissProt:P13856
YGR152C,RSR1,4871,SwissProt:P13856
YGR152C,RSR1,3925,SwissProt:P13856
YGR152C,RSR1,7120,SwissProt:P13856
YGR152C,RSR1,7120,SwissProt:P13856
YGR152C,RSR1,282,SwissProt:P13856
YGR152C,RSR1,7121,SwissProt:P13856
YGR152C,RSR1,7121,SwissProt:P13856
YGR152C,RSR1,7264,SwissProt:P13856
YGR153W,,8372,SwissProt:P48238
YGR153W,,5554,SwissProt:P48238
YGR153W,,4,SwissProt:P48238
YGR154C,,5777,SwissProt:P48239
YGR154C,,5554,SwissProt:P48239
YGR154C,,4,SwissProt:P48239
YGR155W,CYS4,5737,SwissProt:P32582
YGR155W,CYS4,4122,SwissProt:P32582
YGR155W,CYS4,19344,SwissProt:P32582
YGR156W,PTI1,8372,SwissProt:P39927
YGR156W,PTI1,30363,SwissProt:P39927
YGR156W,PTI1,30363,SwissProt:P39927
YGR156W,PTI1,30363,SwissProt:P39927
YGR156W,PTI1,6379,SwissProt:P39927
YGR156W,PTI1,6379,SwissProt:P39927
YGR156W,PTI1,6378,SwissProt:P39927
YGR156W,PTI1,6378,SwissProt:P39927
YGR157W,CHO2,5783,SwissProt:P05374
YGR157W,CHO2,4608,SwissProt:P05374
YGR157W,CHO2,6656,SwissProt:P05374
YGR158C,MTR3,177,SwissProt:P48240
YGR158C,MTR3,176,SwissProt:P48240
YGR158C,MTR3,175,SwissProt:P48240
YGR158C,MTR3,6365,SwissProt:P48240
YGR158C,MTR3,6402,SwissProt:P48240
YGR159C,NSR1,5730,SwissProt:P27476
YGR159C,NSR1,5634,SwissProt:P27476
YGR159C,NSR1,3723,SwissProt:P27476
YGR159C,NSR1,3697,SwissProt:P27476
YGR159C,NSR1,6364,SwissProt:P27476
YGR159C,NSR1,28,SwissProt:P27476
YGR160W,,8372,SwissProt:P53288
YGR160W,,5554,SwissProt:P53288
YGR160W,,4,SwissProt:P53288
YGR161C,RTS3,8372,SwissProt:P53289
YGR161C,RTS3,5554,SwissProt:P53289
YGR161C,RTS3,4,SwissProt:P53289
YGR162W,TIF4631,5840,SwissProt:P39935
YGR162W,TIF4631,3743,SwissProt:P39935
YGR162W,TIF4631,6413,SwissProt:P39935
YGR163W,GTR2,5737,SwissProt:P53290
YGR163W,GTR2,5737,SwissProt:P53290
YGR163W,GTR2,5634,SwissProt:P53290
YGR163W,GTR2,5634,SwissProt:P53290
YGR163W,GTR2,3925,SwissProt:P53290
YGR163W,GTR2,4,SwissProt:P53290
YGR164W,,8372,SwissProt:P53291
YGR164W,,5554,SwissProt:P53291
YGR164W,,4,SwissProt:P53291
YGR165W,MRPS35,5763,SwissProt:P53292
YGR165W,MRPS35,3735,SwissProt:P53292
YGR165W,MRPS35,9060,SwissProt:P53292
YGR165W,MRPS35,9060,SwissProt:P53292
YGR165W,MRPS35,6412,SwissProt:P53292
YGR166W,KRE11,30008,SwissProt:P32893
YGR166W,KRE11,5554,SwissProt:P32893
YGR166W,KRE11,6888,SwissProt:P32893
YGR167W,CLC1,30125,SwissProt:P17891
YGR167W,CLC1,5198,SwissProt:P17891
YGR167W,CLC1,16192,SwissProt:P17891
YGR168C,,8372,SwissProt:P53293
YGR168C,,5554,SwissProt:P53293
YGR168C,,4,SwissProt:P53293
YGR169C,PUS6,5737,SwissProt:P53294
YGR169C,PUS6,5739,SwissProt:P53294
YGR169C,PUS6,4730,SwissProt:P53294
YGR169C,PUS6,1522,SwissProt:P53294
YGR169C,PUS6,6400,SwissProt:P53294
YGR169C-A,,8372,
YGR169C-A,,5554,
YGR169C-A,,4,
YGR170W,PSD2,139,SwissProt:P53037
YGR170W,PSD2,329,SwissProt:P53037
YGR170W,PSD2,4609,SwissProt:P53037
YGR170W,PSD2,6656,SwissProt:P53037
YGR171C,MSM1,5739,SwissProt:P22438
YGR171C,MSM1,5739,SwissProt:P22438
YGR171C,MSM1,4825,SwissProt:P22438
YGR171C,MSM1,4825,SwissProt:P22438
YGR171C,MSM1,6431,SwissProt:P22438
YGR171C,MSM1,6431,SwissProt:P22438
YGR172C,YIP1,5794,SwissProt:P53039
YGR172C,YIP1,16020,SwissProt:P53039
YGR172C,YIP1,5554,SwissProt:P53039
YGR172C,YIP1,16192,SwissProt:P53039
YGR173W,GIR1,8372,SwissProt:P53295
YGR173W,GIR1,5554,SwissProt:P53295
YGR173W,GIR1,4,SwissProt:P53295
YGR174C,CBP4,5740,SwissProt:P37267
YGR174C,CBP4,5554,SwissProt:P37267
YGR174C,CBP4,6461,SwissProt:P37267
YGR174W-A,,8372,
YGR174W-A,,5554,
YGR174W-A,,4,
YGR175C,ERG1,5783,SwissProt:P32476
YGR175C,ERG1,5811,SwissProt:P32476
YGR175C,ERG1,4506,SwissProt:P32476
YGR175C,ERG1,6696,SwissProt:P32476
YGR176W,,8372,SwissProt:P32475
YGR176W,,5554,SwissProt:P32475
YGR176W,,4,SwissProt:P32475
YGR177C,ATF2,5737,SwissProt:P53296
YGR177C,ATF2,4026,SwissProt:P53296
YGR177C,ATF2,8202,SwissProt:P53296
YGR178C,PBP1,5737,SwissProt:P53297
YGR178C,PBP1,5634,SwissProt:P53297
YGR178C,PBP1,5554,SwissProt:P53297
YGR178C,PBP1,6378,SwissProt:P53297
YGR178C,PBP1,6378,SwissProt:P53297
YGR178C,PBP1,6378,SwissProt:P53297
YGR179C,OKP1,778,SwissProt:P53298
YGR179C,OKP1,5515,SwissProt:P53298
YGR179C,OKP1,7059,SwissProt:P53298
YGR180C,RNR4,5737,SwissProt:P49723
YGR180C,RNR4,5634,SwissProt:P49723
YGR180C,RNR4,5634,SwissProt:P49723
YGR180C,RNR4,4748,SwissProt:P49723
YGR180C,RNR4,4748,SwissProt:P49723
YGR180C,RNR4,4748,SwissProt:P49723
YGR180C,RNR4,6260,SwissProt:P49723
YGR181W,TIM13,5758,SwissProt:P53299
YGR181W,TIM13,5758,SwissProt:P53299
YGR181W,TIM13,42719,SwissProt:P53299
YGR181W,TIM13,8565,SwissProt:P53299
YGR181W,TIM13,8565,SwissProt:P53299
YGR181W,TIM13,8565,SwissProt:P53299
YGR181W,TIM13,6628,SwissProt:P53299
YGR181W,TIM13,6628,SwissProt:P53299
YGR181W,TIM13,6628,SwissProt:P53299
YGR182C,,8372,SwissProt:P53300
YGR182C,,5554,SwissProt:P53300
YGR182C,,4,SwissProt:P53300
YGR183C,QCR9,5750,SwissProt:P22289
YGR183C,QCR9,8121,SwissProt:P22289
YGR183C,QCR9,9060,SwissProt:P22289
YGR183C,QCR9,16226,SwissProt:P22289
YGR183C,QCR9,6122,SwissProt:P22289
YGR184C,UBR1,502,SwissProt:P19812
YGR184C,UBR1,4842,SwissProt:P19812
YGR184C,UBR1,6513,SwissProt:P19812
YGR184C,UBR1,209,SwissProt:P19812
YGR185C,TYS1,5737,SwissProt:P36421
YGR185C,TYS1,5634,SwissProt:P36421
YGR185C,TYS1,5634,SwissProt:P36421
YGR185C,TYS1,5634,SwissProt:P36421
YGR185C,TYS1,4831,SwissProt:P36421
YGR185C,TYS1,4831,SwissProt:P36421
YGR185C,TYS1,6418,SwissProt:P36421
YGR185C,TYS1,6418,SwissProt:P36421
YGR185C,TYS1,6437,SwissProt:P36421
YGR186W,TFG1,5674,SwissProt:P41895
YGR186W,TFG1,16251,SwissProt:P41895
YGR186W,TFG1,6367,SwissProt:P41895
YGR186W,TFG1,6367,SwissProt:P41895
YGR187C,HGH1,8372,SwissProt:P48362
YGR187C,HGH1,5554,SwissProt:P48362
YGR187C,HGH1,4,SwissProt:P48362
YGR188C,BUB1,778,SwissProt:P41695
YGR188C,BUB1,776,SwissProt:P41695
YGR188C,BUB1,5634,SwissProt:P41695
YGR188C,BUB1,5515,SwissProt:P41695
YGR188C,BUB1,4672,SwissProt:P41695
YGR188C,BUB1,7094,SwissProt:P41695
YGR188C,BUB1,6468,SwissProt:P41695
YGR189C,CRH1,9277,SwissProt:P53301
YGR189C,CRH1,131,SwissProt:P53301
YGR189C,CRH1,5554,SwissProt:P53301
